hyperparameters,iteration,runtime,score
"{'n_estimators': 75, 'learning_rate': 0.00011105917474353326, 'num_leaves': 110, 'reg_alpha': 0.16326530612244897, 'reg_lambda': 0.21428571428571427, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.907070707070707, 'is_unbalance': False, 'boosting_type': 'dart', 'max_depth': 5, 'min_split_gain': 0.336734693877551}",75,40.475549909999245,0.725473593816916
"{'n_estimators': 71, 'learning_rate': 9.540746570532974e-05, 'num_leaves': 41, 'reg_alpha': 0.1530612244897959, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.8505050505050504, 'is_unbalance': True, 'boosting_type': 'dart', 'max_depth': 12, 'min_split_gain': 0.4183673469387755}",76,59.78573086600227,0.7258001919994943
"{'n_estimators': 75, 'learning_rate': 0.0007946809061132441, 'num_leaves': 134, 'reg_alpha': 0.01020408163265306, 'reg_lambda': 0.0510204081632653, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.7131313131313131, 'is_unbalance': False, 'boosting_type': 'dart', 'max_depth': 8, 'min_split_gain': 0.19387755102040816}",77,88.54660574500303,0.7355121926147443
"{'n_estimators': 13912, 'learning_rate': 0.0015103401296384113, 'num_leaves': 114, 'reg_alpha': 0.3061224489795918, 'reg_lambda': 0.3571428571428571, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.7777777777777778, 'is_unbalance': False, 'boosting_type': 'dart', 'max_depth': 13, 'min_split_gain': 0.21428571428571427}",78,11472.164832127004,0.772211489755461
"{'n_estimators': 7846, 'learning_rate': 0.003555636913747348, 'num_leaves': 136, 'reg_alpha': 0.17346938775510204, 'reg_lambda': 0.19387755102040816, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.7171717171717171, 'is_unbalance': True, 'boosting_type': 'dart', 'max_depth': 8, 'min_split_gain': 0.2040816326530612}",79,6361.490152964005,0.7749378696663729
"{'n_estimators': 3315, 'learning_rate': 0.004719167339262477, 'num_leaves': 67, 'reg_alpha': 0.12244897959183673, 'reg_lambda': 0.13265306122448978, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.7414141414141414, 'is_unbalance': False, 'boosting_type': 'gbdt', 'max_depth': 8, 'min_split_gain': 0.18367346938775508}",80,728.5111332570086,0.7772332011706906
"{'n_estimators': 5412, 'learning_rate': 0.00031722072597511596, 'num_leaves': 65, 'reg_alpha': 0.19387755102040816, 'reg_lambda': 0.0, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.6646464646464646, 'is_unbalance': False, 'boosting_type': 'gbdt', 'max_depth': 5, 'min_split_gain': 0.3571428571428571}",81,1026.2302102070098,0.741876888006926
"{'n_estimators': 6686, 'learning_rate': 0.003434976350016659, 'num_leaves': 52, 'reg_alpha': 0.4081632653061224, 'reg_lambda': 0.4897959183673469, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.6525252525252525, 'is_unbalance': True, 'boosting_type': 'dart', 'max_depth': 9, 'min_split_gain': 0.3061224489795918}",82,3965.6099164980114,0.7707229716281899
"{'n_estimators': 10319, 'learning_rate': 0.0005588014148731522, 'num_leaves': 107, 'reg_alpha': 0.11224489795918366, 'reg_lambda': 0.030612244897959183, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.8464646464646465, 'is_unbalance': True, 'boosting_type': 'gbdt', 'max_depth': 11, 'min_split_gain': 0.31632653061224486}",83,2943.016039064998,0.7729270446832143
"{'n_estimators': 2426, 'learning_rate': 0.0014590867266931742, 'num_leaves': 33, 'reg_alpha': 0.09183673469387754, 'reg_lambda': 0.09183673469387754, 'colsample_bytree': 1.0, 'subsample': 0.7535353535353535, 'is_unbalance': True, 'boosting_type': 'gbdt', 'max_depth': 6, 'min_split_gain': 0.3571428571428571}",84,528.327530605995,0.7591286360860884
"{'n_estimators': 68, 'learning_rate': 0.0004702071426431605, 'num_leaves': 77, 'reg_alpha': 0.5, 'reg_lambda': 0.336734693877551, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0, 'is_unbalance': False, 'boosting_type': 'goss', 'max_depth': 14, 'min_split_gain': 0.2755102040816326}",85,70.72402228000283,0.7294893391028628
"{'n_estimators': 78, 'learning_rate': 0.0013806743563876851, 'num_leaves': 35, 'reg_alpha': 0.39795918367346933, 'reg_lambda': 0.47959183673469385, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.9919191919191919, 'is_unbalance': True, 'boosting_type': 'dart', 'max_depth': 8, 'min_split_gain': 0.16326530612244897}",86,50.39000963298895,0.7361825616857794
"{'n_estimators': 17, 'learning_rate': 4.402754679980481e-05, 'num_leaves': 60, 'reg_alpha': 0.1530612244897959, 'reg_lambda': 0.11224489795918366, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.6363636363636364, 'is_unbalance': True, 'boosting_type': 'gbdt', 'max_depth': 11, 'min_split_gain': 0.2857142857142857}",87,45.61309950800205,0.7214131934358159
"{'n_estimators': 75, 'learning_rate': 0.0016521834396666733, 'num_leaves': 140, 'reg_alpha': 0.18367346938775508, 'reg_lambda': 0.02040816326530612, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.7454545454545454, 'is_unbalance': False, 'boosting_type': 'dart', 'max_depth': 12, 'min_split_gain': 0.04081632653061224}",88,102.0169983710075,0.7378564559631122
"{'n_estimators': 75, 'learning_rate': 0.0001292785653987416, 'num_leaves': 87, 'reg_alpha': 0.4081632653061224, 'reg_lambda': 0.37755102040816324, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.8181818181818181, 'is_unbalance': True, 'boosting_type': 'dart', 'max_depth': 8, 'min_split_gain': 0.4183673469387755}",89,67.37474425700202,0.7348118190130235
"{'n_estimators': 3886, 'learning_rate': 0.015263342451503825, 'num_leaves': 88, 'reg_alpha': 0.09183673469387754, 'reg_lambda': 0.04081632653061224, 'colsample_bytree': 0.6, 'subsample': 0.6848484848484848, 'is_unbalance': False, 'boosting_type': 'dart', 'max_depth': 14, 'min_split_gain': 0.18367346938775508}",90,2215.6738941710064,0.7777578468667862
"{'n_estimators': 63, 'learning_rate': 5.9657994751523586e-05, 'num_leaves': 139, 'reg_alpha': 0.44897959183673464, 'reg_lambda': 0.19387755102040816, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0, 'is_unbalance': False, 'boosting_type': 'goss', 'max_depth': 6, 'min_split_gain': 0.3877551020408163}",91,44.35196936099965,0.7268267756126878
"{'n_estimators': 668, 'learning_rate': 0.013294592441591618, 'num_leaves': 130, 'reg_alpha': 0.47959183673469385, 'reg_lambda': 0.2040816326530612, 'colsample_bytree': 1.0, 'subsample': 0.7292929292929293, 'is_unbalance': True, 'boosting_type': 'gbdt', 'max_depth': 8, 'min_split_gain': 0.4387755102040816}",92,146.47672853400582,0.7748591878680295
"{'n_estimators': 1762, 'learning_rate': 0.010882077863020334, 'num_leaves': 25, 'reg_alpha': 0.4897959183673469, 'reg_lambda': 0.4387755102040816, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.8949494949494949, 'is_unbalance': True, 'boosting_type': 'gbdt', 'max_depth': 12, 'min_split_gain': 0.336734693877551}",93,225.01170697700582,0.7766810449918321
"{'n_estimators': 13685, 'learning_rate': 0.0005626731971183762, 'num_leaves': 91, 'reg_alpha': 0.11224489795918366, 'reg_lambda': 0.37755102040816324, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.9272727272727272, 'is_unbalance': False, 'boosting_type': 'gbdt', 'max_depth': 12, 'min_split_gain': 0.22448979591836732}",94,4125.495116582999,0.774707978050173
"{'n_estimators': 80, 'learning_rate': 0.0002614550812623665, 'num_leaves': 102, 'reg_alpha': 0.42857142857142855, 'reg_lambda': 0.061224489795918366, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.7696969696969697, 'is_unbalance': False, 'boosting_type': 'dart', 'max_depth': 12, 'min_split_gain': 0.18367346938775508}",95,87.38770979399851,0.7391857381683525
"{'n_estimators': 50, 'learning_rate': 0.019706191344686968, 'num_leaves': 122, 'reg_alpha': 0.4897959183673469, 'reg_lambda': 0.3571428571428571, 'colsample_bytree': 0.6, 'subsample': 1.0, 'is_unbalance': True, 'boosting_type': 'goss', 'max_depth': 9, 'min_split_gain': 0.2040816326530612}",96,40.075262087004376,0.7510088928558313
"{'n_estimators': 441, 'learning_rate': 0.023581406323630146, 'num_leaves': 123, 'reg_alpha': 0.32653061224489793, 'reg_lambda': 0.0, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.8383838383838383, 'is_unbalance': False, 'boosting_type': 'gbdt', 'max_depth': 8, 'min_split_gain': 0.336734693877551}",97,102.76955185898987,0.7759204293296038
"{'n_estimators': 86, 'learning_rate': 0.0020184661188427625, 'num_leaves': 147, 'reg_alpha': 0.4081632653061224, 'reg_lambda': 0.2857142857142857, 'colsample_bytree': 0.6, 'subsample': 0.705050505050505, 'is_unbalance': False, 'boosting_type': 'dart', 'max_depth': 7, 'min_split_gain': 0.18367346938775508}",98,71.1118009280035,0.7433620523654376
"{'n_estimators': 357, 'learning_rate': 0.012493566969949434, 'num_leaves': 144, 'reg_alpha': 0.07142857142857142, 'reg_lambda': 0.01020408163265306, 'colsample_bytree': 1.0, 'subsample': 1.0, 'is_unbalance': True, 'boosting_type': 'goss', 'max_depth': 13, 'min_split_gain': 0.0}",99,178.42876525800966,0.7683042415482332
"{'n_estimators': 2263, 'learning_rate': 0.0004418762329247902, 'num_leaves': 43, 'reg_alpha': 0.14285714285714285, 'reg_lambda': 0.07142857142857142, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0, 'is_unbalance': True, 'boosting_type': 'goss', 'max_depth': 9, 'min_split_gain': 0.32653061224489793}",100,712.8318966170045,0.7388144867000145
